latitude,longitude,Salinity,Time,UUID
69.041183,37.16782,33.5401,2012-09-02 12:40:59.981,5404920e-6bb8-4802-9e89-86abba3c22d2
69.039543,37.17284,33.5327,2012-09-02 12:42:00.029,cc92b37f-8ebe-41ab-a8c5-c02c9d8aed3c
69.037956,37.17778,33.5275,2012-09-02 12:42:59.990,dd2b6475-be22-49d3-82fb-501b042101f4
69.036278,37.183079,33.522701,2012-09-02 12:44:00.038,209693e2-1027-4dff-903e-984879cfb393
69.03466,37.188,33.516602,2012-09-02 12:45:00.000,3835c819-f700-4d3b-a83c-133f298b5acb
69.03302,37.193039,33.512001,2012-09-02 12:45:59.962,6f755089-56ec-4df6-b8dd-ad94d7fd721b
69.031357,37.198059,33.504299,2012-09-02 12:47:00.010,85907cb9-0731-4fae-8f00-ccc5be303aa4
69.029678,37.20314,33.5014,2012-09-02 12:47:59.971,6ee938b1-164d-4dab-b83d-d8619137c2e1
69.028,37.208279,33.495899,2012-09-02 12:49:00.019,86e975ef-77d7-489a-be49-4f2ab3458ef0
69.026321,37.213459,33.4939,2012-09-02 12:49:59.981,63d466aa-ebd1-46c4-8b68-64d3f4650bba
69.024559,37.218719,33.485802,2012-09-02 12:51:00.029,aff4c747-1af6-469b-857d-dccfe12e648f
69.022858,37.22382,33.481701,2012-09-02 12:51:59.990,a3d9efe7-1198-4959-ab56-87ec2f2b116e
69.021202,37.228699,33.4753,2012-09-02 12:53:00.038,919e35cf-ddf1-446b-b1ad-d4abdc3ceb50
69.019501,37.23378,33.4688,2012-09-02 12:54:00.000,acaecd14-471e-4579-98e1-4b43d3e2657c
69.017761,37.238979,33.463402,2012-09-02 12:54:59.962,8e2bdc64-3776-4519-8752-a90a9d0e5628
69.016037,37.244122,33.459301,2012-09-02 12:56:00.010,9ffd4c48-0373-4da1-86ea-f6499cd0d0ff
69.014236,37.249439,33.4533,2012-09-02 12:56:59.971,d5033bc7-1531-4d82-a9f7-0611c1470699
69.01252,37.25486,33.448799,2012-09-02 12:58:00.019,a0d545ed-f05d-4f57-b8ec-f4e7a5a5f2bb
69.010803,37.259979,33.445301,2012-09-02 12:58:59.981,abb703cc-b2a7-4635-953c-ac1a518378bf
69.009117,37.265099,33.440201,2012-09-02 13:00:00.029,54a5bf12-63ce-4486-a02b-6af7e9d114c4
69.007362,37.27042,33.436901,2012-09-02 13:00:59.990,c3b044b7-a03a-46e5-bfc6-49580168f88e
69.005661,37.2756,33.430901,2012-09-02 13:02:00.038,9e3d83bb-824d-412e-b699-b65bff8fd96c
69.00386,37.280998,33.4258,2012-09-02 13:03:00.000,edabf32a-82ce-4a15-bf68-2959117ed2a0
69.002121,37.286362,33.422298,2012-09-02 13:03:59.962,b81a9bf2-db49-42c5-8f21-05b451223947
69.000381,37.29158,33.4189,2012-09-02 13:05:00.010,1d7378a3-8899-46df-a02d-4500aa3a186f
68.998657,37.296841,33.415901,2012-09-02 13:05:59.971,f82bd6db-fa43-48ad-894a-65fb3eacffe2
68.996918,37.302078,33.413399,2012-09-02 13:07:00.019,5b874db4-b8ff-4f07-a3ec-b98da49ff0be
68.995163,37.307461,33.4091,2012-09-02 13:07:59.981,81e135e5-b43d-42ff-b000-1b2ef278e0f4
68.993401,37.312721,33.407501,2012-09-02 13:09:00.029,c22a34dc-c480-4a39-98b1-a80d51afb542
68.991676,37.31818,33.4039,2012-09-02 13:09:59.990,48fe30b4-bf94-46a2-8359-1393c20fff68
68.989899,37.323521,33.400902,2012-09-02 13:11:00.038,75198bb5-f943-42cf-8de9-95de3ccdd029
68.988136,37.328739,33.4002,2012-09-02 13:12:00.000,761cf9ec-22c7-423b-9973-e32f54eb1011
68.986382,37.333981,33.397202,2012-09-02 13:12:59.962,18aac8e5-3c8b-466d-a824-b155078afb48
68.984619,37.33934,33.396099,2012-09-02 13:14:00.010,7063bfde-d954-4372-a25c-5106b4e64f54
68.982857,37.344501,33.3965,2012-09-02 13:14:59.971,23af5caa-b3ad-492b-9076-a3f30751222f
68.981117,37.349899,33.392799,2012-09-02 13:16:00.019,f27c8fd7-61ec-424c-85f4-3a216b9052ad
68.979301,37.355259,33.392799,2012-09-02 13:16:59.981,6d92eb4e-3312-4fff-9c68-d5f2e3377591
68.977562,37.3605,33.389801,2012-09-02 13:18:00.029,caab7d83-f415-436b-bff8-74af8a67ecdc
68.9758,37.365898,33.394199,2012-09-02 13:18:59.990,551729be-93b6-449f-8ed8-49a1cfe8f0c9
68.973984,37.3713,33.3923,2012-09-02 13:20:00.038,d61dc865-5483-4389-acd3-2292c2bc9b59
68.972282,37.376919,33.391102,2012-09-02 13:21:00.000,ac642d1d-d552-4b79-9727-94686b499ea5
68.97052,37.38216,33.392399,2012-09-02 13:21:59.962,3e020e92-2c83-4a4b-9cda-f67a2ecc93e2
68.968758,37.387501,33.394001,2012-09-02 13:23:00.010,dfbf7661-8aa7-45b9-9803-5a81d950cdfc
68.96698,37.392941,33.395302,2012-09-02 13:23:59.971,18406d28-79a1-4e17-8f4f-101d6df7823c
68.965279,37.398258,33.3936,2012-09-02 13:25:00.019,9e2f187a-e50c-4706-88fd-e7d3838877ce
68.963562,37.40366,33.398899,2012-09-02 13:25:59.981,f15e2cbf-288f-43aa-aabd-efd1ef18a418
68.961861,37.409,33.397202,2012-09-02 13:27:00.029,60103681-32d6-49be-a591-18e39f54040e
68.960136,37.41436,33.397701,2012-09-02 13:27:59.990,7b25da08-40b8-47e2-bd27-f6678bdbb30a
68.958481,37.419659,33.400101,2012-09-02 13:29:00.038,6be8f2c8-e17f-4883-bed8-f29186776039
68.956802,37.425018,33.402302,2012-09-02 13:30:00.000,6b53f00b-624c-4fe0-b290-167d431a7bde
68.95504,37.430279,33.404701,2012-09-02 13:30:59.962,5359f2ef-f664-4406-a5a2-9b9092b02dd0
68.953362,37.435822,33.408298,2012-09-02 13:32:00.010,e7fd460d-c411-462c-ae75-d79f2af03ff6
68.951736,37.440781,33.413101,2012-09-02 13:32:59.971,40c37dc2-ec13-4525-9fd0-d311380e311b
68.95002,37.445938,33.414299,2012-09-02 13:34:00.019,31732f27-460b-4589-97da-d1ee32f67bc4
68.948318,37.45142,33.416801,2012-09-02 13:34:59.981,f705ddd0-df41-4c0b-aa18-375a06a235da
68.946617,37.456558,33.420101,2012-09-02 13:36:00.029,de5f1ea1-4623-4ad0-93da-eda903f7be29
68.944878,37.461739,33.422699,2012-09-02 13:36:59.990,00f40adb-9ed6-4166-a809-d91f9233da74
68.943199,37.466942,33.423199,2012-09-02 13:38:00.038,60f5f0f6-5b44-487c-a274-84c240e9b403
68.94146,37.472061,33.424599,2012-09-02 13:39:00.000,df94a5ef-38e9-4dd5-a371-4792bee39473
68.939819,37.47718,33.4244,2012-09-02 13:39:59.962,a4f88dd8-4231-48bb-9182-1af370274aaa
68.93808,37.482361,33.429798,2012-09-02 13:41:00.010,fc0fdcea-c481-498d-aeae-ed3fbea1a506
68.93634,37.487621,33.429901,2012-09-02 13:41:59.971,2590133d-76d5-4887-b8f3-8141bb27b9ca
68.934601,37.492821,33.431,2012-09-02 13:43:00.019,d3649305-7c5a-46ae-a8b2-f3e4fed5d240
68.932899,37.497921,33.434898,2012-09-02 13:43:59.981,e0e4a8c7-9aed-4e61-be1d-7f2e9f25a69d
68.931236,37.50322,33.432899,2012-09-02 13:45:00.029,e70e648d-ba7a-4e8c-a05a-7988cb4e598d
68.929619,37.508518,33.438801,2012-09-02 13:45:59.990,9918eaad-0efa-4413-ba94-c0f6b2e18d69
68.927917,37.513939,33.4403,2012-09-02 13:47:00.038,4f06a5bd-a339-4b4f-bbdf-a49275c92dcc
68.926201,37.51926,33.442799,2012-09-02 13:48:00.000,5fad48eb-13a2-4196-89e7-fb7428df1768
68.924599,37.52438,33.4464,2012-09-02 13:48:59.962,7baf649d-a7ac-47f6-bb48-363cc1c9eb31
68.922958,37.52964,33.451302,2012-09-02 13:50:00.010,e59b5366-177d-46fc-8765-1366beea7ce8
68.921318,37.535099,33.453499,2012-09-02 13:50:59.971,10db6dfa-ec04-47b3-9e10-c309d19057be
68.919701,37.540501,33.456001,2012-09-02 13:52:00.019,38b26ad6-c61e-4d13-b688-1fba8fad727a
68.918098,37.545879,33.4603,2012-09-02 13:52:59.981,c1973bf1-32ab-46ca-a1cc-b025938f5df7
68.916397,37.551399,33.459702,2012-09-02 13:54:00.029,de75114e-e219-41eb-99db-e5eb3cb34f03
68.914742,37.556702,33.465401,2012-09-02 13:54:59.990,856a88d6-6dc3-42e7-a68b-47a1e9d014f4
68.913139,37.562038,33.465401,2012-09-02 13:56:00.038,b3ce133c-00bf-472d-ad7b-d726b665773d
68.911522,37.567322,33.4664,2012-09-02 13:57:00.000,3ce043b1-e97f-4b01-bf9c-6d1079c5a373
68.909897,37.572639,33.4692,2012-09-02 13:57:59.962,7ef32bee-a2d7-4760-91b4-bc88d0aab5b6
68.908302,37.577961,33.4725,2012-09-02 13:59:00.010,b5956f16-4a24-4bea-83d3-72cc984f0fc9
68.906776,37.5835,33.473301,2012-09-02 13:59:59.971,2f0098f8-d776-4421-bc61-e6ec0156843f
68.905319,37.589001,33.4762,2012-09-02 14:01:00.019,beaf57ed-6735-4733-a660-52aab153e7a6
68.903877,37.594582,33.475201,2012-09-02 14:01:59.981,7e8fd5d9-a079-484d-99e2-416a911d2f08
68.902443,37.600121,33.4781,2012-09-02 14:03:00.029,308ffdf6-e81c-43f1-8e2f-eed5a5b251b8
68.901039,37.605721,33.4786,2012-09-02 14:03:59.990,13e546c9-ce72-4955-857f-179323a9ddc8
68.899582,37.611259,33.4814,2012-09-02 14:05:00.038,cfb24200-1de1-40ea-8cca-60eda26e9d08
68.898163,37.616959,33.4846,2012-09-02 14:06:00.000,da0e6e85-bca0-4a3d-84e9-17275674376d
68.896744,37.622501,33.485901,2012-09-02 14:06:59.962,82ef1ce2-6378-452b-ad10-9a5efe0f37fb
68.895302,37.628021,33.485802,2012-09-02 14:08:00.010,9476c69e-8d52-4755-bb9b-4d0b01ad0e92
68.89386,37.633579,33.487801,2012-09-02 14:08:59.971,3aa12df5-55dd-4fa5-9525-e88e618aa9e6
68.892418,37.63924,33.4949,2012-09-02 14:10:00.019,98c7486b-46b8-4144-8299-c10fcdc84392
68.890923,37.644901,33.491901,2012-09-02 14:10:59.981,9b5585c6-da29-4d4c-b6b8-7f6a448aedb8
68.889442,37.65044,33.492802,2012-09-02 14:12:00.029,72c015e7-00de-4176-a590-00592d8242eb
68.888062,37.656281,33.4977,2012-09-02 14:12:59.990,f8be492d-1777-4915-b91b-d272b44f9cba
68.88662,37.661839,33.497398,2012-09-02 14:14:00.038,e264ebe9-e958-40fc-92dd-720ba829c840
68.885139,37.66758,33.500599,2012-09-02 14:15:00.000,c6159251-2399-435a-8c76-bfa753dc88df
68.883636,37.673382,33.504902,2012-09-02 14:15:59.962,1dbcbfcb-5705-4e9b-b588-dbad9fd1091d
68.882202,37.67918,33.507401,2012-09-02 14:17:00.010,16641bcc-d99d-4e56-a3e4-84eb3606f730
68.880783,37.685139,33.511002,2012-09-02 14:17:59.971,837ea241-2811-4812-b9fd-ca81dfdc7cde
68.879318,37.69096,33.514801,2012-09-02 14:19:00.019,05f0ee5d-0b9f-4300-b7e8-1a8aa8aaa1bd
