latitude,longitude,Salinity,Time,UUID
75.64846,63.77694,31.4449,2016-07-30 20:57:05,e4a4a403-ebc6-4c72-9fce-7cc9c9f67c65
75.64846,63.77688,31.4273,2016-07-30 20:57:32,d115540d-6783-43d0-b619-56291ebff812
75.64846,63.7769,30.7738,2016-07-30 20:57:59,606d4886-4b03-4063-b2ef-450cdc6ef559
75.64848,63.77698,30.824,2016-07-30 20:58:26,88065515-a9da-443c-a927-cbf7450b0042
75.64848,63.77702,23.8304,2016-07-30 20:58:53,b3263337-d795-4647-8e88-d7a1f0999777
75.64848,63.77688,31.5662,2016-07-30 20:59:20,53a7696d-e36f-4030-acda-37f12054bb25
75.64848,63.77694,30.4586,2016-07-30 20:59:47,3260e27c-39b0-401a-aaeb-455d77eada82
75.6485,63.77708,31.3617,2016-07-30 21:00:14,aa0ae3ea-150f-4168-ab22-c8baf56e15eb
75.64848,63.77712,31.1409,2016-07-30 21:00:41,882cce65-e58a-47ab-a1af-53c2b75528c0
75.6485,63.77704,29.904,2016-07-30 21:01:08,fcc8f3de-3d7c-4e5a-a326-814b3eb5a138
75.64846,63.77722,31.2419,2016-07-30 21:01:35,96c8ad0a-bb37-4be1-a28b-3191887fd375
75.64846,63.77732,29.2425,2016-07-30 21:02:02,ccd721e1-4afa-4ac1-9294-ddbac4c74a0e
75.64846,63.7772,30.827,2016-07-30 21:02:29,90dffa12-1375-42a4-a837-5b7fa87134bd
75.64846,63.77718,30.0431,2016-07-30 21:02:56,614cd8e2-146e-46b9-840c-7a14cefff6c2
75.64848,63.77704,30.8164,2016-07-30 21:03:23,08f278a3-72d7-4154-aa0f-77a306be318e
75.64846,63.77698,31.6271,2016-07-30 21:03:50,1db598ae-36db-44a1-bb37-0b4e832d475e
75.64846,63.77704,31.2225,2016-07-30 21:04:17,8688176d-f192-4553-b29a-75b21c23b1ac
75.64844,63.77704,31.4812,2016-07-30 21:04:44,a8d4da4b-dfe4-4c26-b695-9a3a0a44c9a9
75.64844,63.77706,31.0364,2016-07-30 21:05:11,4c5e7649-1de7-43c7-8004-6b14259fdac5
75.64844,63.77708,31.4401,2016-07-30 21:05:38,1ed481e2-8e84-4ca9-b94a-f01e4362e52d
75.64846,63.7771,30.7865,2016-07-30 21:06:05,544c0622-e0e3-42fb-bbf1-8f1a2a4633aa
75.64844,63.77704,30.9231,2016-07-30 21:06:32,2e2d81d5-da3e-4a05-acf1-ffdb6db708eb
75.64844,63.77702,30.3572,2016-07-30 21:06:59,f03ec907-05be-4bd5-92b5-faa2329bb749
75.64846,63.77696,31.097,2016-07-30 21:07:26,5d4eecdf-6d1b-4ce8-b48e-86f9b0959a19
75.64844,63.77702,31.4025,2016-07-30 21:07:53,3d79310e-046f-4ff5-81d0-18e6e5f89314
75.64844,63.77706,31.1894,2016-07-30 21:08:47,48d7fd58-5975-4272-b995-7ae1def8aec8
75.64846,63.77706,31.3278,2016-07-30 21:09:14,338618eb-4827-49b1-9b1b-35c0a05c6cc5
75.64846,63.77702,30.8816,2016-07-30 21:09:41,04bebfb6-bd18-41c6-9d0b-8b9888f22aec
75.64846,63.777,31.2584,2016-07-30 21:10:08,660a1700-d19e-4d1f-a802-5703bfd4e259
75.64846,63.77704,30.8647,2016-07-30 21:10:35,5a72903d-5cec-4760-8598-b87397cd0753
75.64852,63.77694,31.3634,2016-07-30 21:11:02,fa10a5c6-32fc-4d5f-981e-fb139cf87cae
75.6485,63.7769,31.5269,2016-07-30 21:11:29,d3877d27-0287-4784-a5a4-5231388a7872
75.64846,63.7769,31.5085,2016-07-30 21:11:56,fce443cb-d841-4d63-860d-d85ae6083f2a
75.6485,63.77686,31.5811,2016-07-30 21:12:23,0514fb56-1a4b-45dc-950c-5ab8ec12fc97
75.64846,63.77688,29.7664,2016-07-30 21:12:50,72c8f8cc-f2f5-428b-a3fa-e73155d49c82
75.64846,63.77684,31.5954,2016-07-30 21:13:17,742db9ba-266f-45ba-8f97-1bf22fd2e14f
75.6485,63.77694,31.484,2016-07-30 21:13:44,405a5fc4-c187-420d-9ef1-6e9f546fcbab
75.6485,63.7769,31.5625,2016-07-30 21:14:38,20bff2ca-223a-42c1-9a93-7f1dde14ad04
75.64848,63.7769,31.016,2016-07-30 21:15:05,192b117b-9786-46bf-9cff-cf87dceacdde
75.64848,63.77686,30.9763,2016-07-30 21:15:32,9fc578bb-2333-4383-9c0c-d822ceb4ba6c
75.6485,63.77688,31.2857,2016-07-30 21:15:59,c0685dac-05ff-436b-a0f2-30145088ebc6
75.6485,63.7769,31.2787,2016-07-30 21:16:26,e71a90e2-c0df-4b79-a951-4da82586fd5c
75.6485,63.77692,31.1885,2016-07-30 21:16:53,2c00e6fa-fd67-4f35-938f-6ef791a5ff59
75.64852,63.77704,31.5713,2016-07-30 21:17:20,405feebe-379a-4403-b568-6186e475bdd8
75.6485,63.77706,31.7032,2016-07-30 21:17:47,0d47a2ee-a612-4faa-9f22-1eb4c3b3fa1c
75.6485,63.77696,31.4571,2016-07-30 21:18:14,4152c8b2-13a4-4256-a5ca-dda0fb8247e3
75.6485,63.77694,30.6913,2016-07-30 21:18:41,45ccf7bd-8e29-4cf3-9f45-48948b6fa5a8
75.64852,63.77698,31.2163,2016-07-30 21:19:08,7739c19c-947e-4841-86b0-5c7487a32181
75.6485,63.77696,30.3478,2016-07-30 21:19:35,e57f5d9b-1b32-40c2-89a2-cde5fb665694
75.64852,63.77688,31.2766,2016-07-30 21:20:02,57965cb7-6f1f-413d-883a-b283c411e1ca
75.64852,63.77692,30.7427,2016-07-30 21:20:29,4c9a4fa9-afa5-41ba-800b-a9dacbd5ce02
75.64852,63.77694,31.4121,2016-07-30 21:20:56,3f02e72e-f93b-49a0-a162-7fef6655acd5
75.6485,63.77698,31.1512,2016-07-30 21:21:23,145ae7f1-1f28-4a5b-a1ad-eace58e0be51
75.6485,63.77702,30.4976,2016-07-30 21:21:50,fb49f93e-5bba-46e0-bb15-585278c51ec4
75.64852,63.77696,31.281,2016-07-30 21:22:17,bf0c59b8-c906-43ae-9cd6-9c37a07ab771
75.64852,63.77694,31.4583,2016-07-30 21:23:11,c461cb40-9a0e-4fe8-8a60-be2cd0feca98
75.64852,63.77706,30.8448,2016-07-30 21:23:38,f3b6351d-4dea-4d95-a1a0-f64c63eeb9e8
75.64852,63.77708,30.9508,2016-07-30 21:24:05,15d97248-8622-4e84-8e97-1710fcd80e6e
75.64852,63.77706,31.4506,2016-07-30 21:24:59,d077dd7e-8869-4233-a2ec-522e0a8de918
75.64852,63.77704,31.3979,2016-07-30 21:25:26,6e8337f9-cb89-4327-bfbe-298f54ea7622
75.64852,63.77702,31.2877,2016-07-30 21:25:53,62e18dd0-d31c-44b9-b34d-273389ed448a
75.6485,63.77704,31.3359,2016-07-30 21:26:47,2db9b668-f380-4b3e-890d-4f0bd9b7aebd
75.6485,63.77708,30.6635,2016-07-30 21:27:14,5b980d66-d8f8-46ad-b309-a8166621fa74
75.64852,63.77706,31.4084,2016-07-30 21:28:08,cf71f57a-b3e7-494e-818f-a453ce2bca54
75.6485,63.77702,31.2512,2016-07-30 21:28:35,62c003f3-c4ff-4ba2-844f-06a7cfcbf18a
75.64852,63.77686,31.3794,2016-07-30 21:29:02,ac2bdc56-a70d-45d8-9c4f-745a5e4dc2cf
75.64852,63.77692,31.3069,2016-07-30 21:29:29,5ff4de9b-d040-41b8-b4dd-7fd4664db568
75.64852,63.77682,31.349,2016-07-30 21:29:56,b82b6685-24c5-4c80-81f2-85a621ac052c
75.64852,63.77676,31.5938,2016-07-30 21:30:23,6357b8b0-4487-468c-8286-de38f7477c1c
75.64854,63.77684,31.2686,2016-07-30 21:30:50,43e0d49d-c33f-4608-87a1-c13cd9654285
75.64852,63.77686,31.5457,2016-07-30 21:31:17,6509e3da-7c64-48a4-b618-2805305dd08f
75.6485,63.77686,31.0206,2016-07-30 21:31:44,4210dcc2-fde2-454d-809c-5fe9b4c89a37
75.64852,63.7768,30.8748,2016-07-30 21:32:11,c6a3b456-42d9-4b96-a389-110b815601dd
75.64852,63.77682,30.6564,2016-07-30 21:32:38,dcc943f1-b7ce-4c67-b30d-ccd2e1af7e83
75.64854,63.7769,30.4786,2016-07-30 21:33:05,00205a8f-dd69-48b3-9fbd-3ac3ec671743
75.64854,63.77688,29.8945,2016-07-30 21:33:32,401fb2d4-2cd3-467b-8953-39419697f031
75.64852,63.77684,30.4297,2016-07-30 21:33:59,9a7ebbff-4f04-4584-8f5f-e5b52a6965b8
75.64856,63.77684,31.3836,2016-07-30 21:34:26,590c36a0-8be1-472e-955c-80d8790b27d9
